fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,np_001,ta_min,w_rec,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,glo
2020-5,76,6.3(09),4,68.0,0.0,0.0,9.3,1028.0(24),3.0,1016.6,1016.0,16.3,27.5(19),18.7,0.0,0.0,7,99/16.4(10),0.0,20,64.0,0.0,6.0,13.7(14),353.0,170.0,0.0,0.0,,21.6,7.0,3.0,17.0,0.0,18.5,0.0,20.0,23.7,0.0,1000.0(10),5.0,76159.0
2020-6,76,18.2(07),2,69.0,0.0,0.0,8.8,1021.5(21),2.0,1014.5,1013.9,18.2,28.9(26),23.3,0.0,0.0,6,26/16.4(04),2.0,22,58.0,0.0,11.0,14.3(05),319.0,195.0,0.0,0.0,,53.7,11.0,2.0,15.0,0.0,21.4,0.0,21.7,25.2,0.0,1000.4(12),6.0,77177.0
2020-7,76,51.7(02),3,65.0,0.0,1.0,9.7,1021.6(04),0.0,1016.4,1015.9,22.1,31.6(30),23.9,10.0,0.0,14,22/11.9(19),2.0,14,65.0,0.0,6.0,19.3(03),311.0,228.0,2.0,0.0,,111.2,6.0,1.0,15.0,0.0,25.8,0.0,25.5,28.9,0.0,1009.8(01),3.0,
2020-8,76,13.5(28),1,67.0,0.0,0.0,9.3,1020.1(23),0.0,1013.9,1013.4,22.5,32.1(01),25.2,19.0,0.0,8,10/15.0(28),1.0,22,67.0,0.0,6.0,15.7(31),334.0,244.0,0.0,0.0,,22.5,7.0,1.0,16.0,0.0,24.4,0.0,26.2,29.8,0.0,1002.9(29),5.0,
2020-9,76,62.7(06),4,68.0,0.0,0.0,8.1,1024.7(04),2.0,1016.6,1016.0,18.0,30.4(13),21.0,2.0,0.0,8,34/18.6(25),4.0,18,65.0,0.0,8.0,12.8(27),341.0,191.0,2.0,0.0,,153.0,9.0,4.0,16.0,0.0,22.2,0.0,22.4,26.6,0.0,1003.9(27),8.0,
2021-10,76,20.7(03),4,71.0,0.0,0.0,6.0,1026.8(19),,1019.1,1018.5,14.6,26.7(03),17.9,0.0,0.0,7,,2.0,20,54.0,,8.0,10.8(24),,160.0,0.0,0.0,,47.3,8.0,1.0,14.0,0.0,19.5,0.0,18.7,22.8,0.0,1005.7(31),5.0,
2021-11,76,50.6(24),5,68.0,1.0,0.0,3.4,1029.7(19),,1014.2,1013.6,9.1,25.0(01),15.8,0.0,0.0,6,,4.0,19,34.0,,10.0,4.9(29),,104.0,2.0,0.0,,120.3,11.0,2.0,16.0,0.0,11.9,0.0,13.1,17.1,0.0,996.5(27),8.0,
2021-12,76,0.5(01),2,68.0,0.0,0.0,3.7,1031.2(17),,1017.9,1017.3,7.5,22.2(27),14.2,0.0,0.0,4,,0.0,25,40.0,,3.0,3.9(20),,97.0,0.0,0.0,,0.8,3.0,0.0,15.0,0.0,12.2,0.0,12.0,16.4,0.0,1003.9(08),0.0,
2021-13,76,50.6(24/nov),53,69.0,1.0,1.0,6.1,1036.6(14/feb),,1016.9,1016.2,13.6,32.5(15/jun),25.4,17.0,0.0,57,,10.0,255,49.0,,74.0,-0.5(06/ene),,149.0,2.0,0.0,,334.0,82.0,12.0,16.0,1.0,7.4,0.0,17.3,21.0,0.0,996.5(08/feb),44.0,
2021-1,76,14.4(09),5,70.0,0.0,0.0,3.5,1027.9(18),5.0,1014.3,1013.7,5.0,21.3(29),11.1,0.0,0.0,4,29/24.2(22),2.0,22,36.0,0.0,9.0,-0.5(06),397.0,83.0,0.0,0.0,,44.0,10.0,0.0,17.0,1.0,7.4,0.0,9.0,13.0,0.0,997.7(22),5.0,
2021-2,76,9.1(22),7,78.0,0.0,1.0,4.1,1036.6(14),3.0,1018.4,1017.7,9.5,20.9(01),12.9,0.0,0.0,1,26/23.3(01),0.0,20,38.0,0.0,7.0,6.9(11),374.0,116.0,0.0,0.0,,12.2,8.0,0.0,17.0,0.0,12.1,0.0,12.6,15.8,0.0,996.5(08),3.0,
2021-3,76,8.3(18),8,72.0,0.0,0.0,6.2,1032.6(29),,1022.1,1021.5,8.6,18.8(29),12.5,0.0,0.0,7,,0.0,16,51.0,,3.0,4.1(21),,107.0,0.0,0.0,,10.3,3.0,0.0,16.0,0.0,11.6,0.0,12.2,15.8,0.0,1010.1(19),2.0,
2021-4,76,22.2(30),8,67.0,0.0,0.0,6.0,1026.3(07),0.0,1016.2,1015.6,10.4,21.8(03),15.1,0.0,0.0,3,25/13.9(05),1.0,19,45.0,0.0,6.0,6.9(18),356.0,112.0,0.0,0.0,,33.3,6.0,0.0,16.0,0.0,13.9,0.0,13.9,17.4,0.0,1004.4(27),5.0,
2021-5,76,5.1(10),5,68.0,0.0,0.0,8.0,1026.1(25),6.0,1016.2,1015.6,14.5,26.2(16),19.5,0.0,0.0,1,26/17.5(12),0.0,25,56.0,0.0,7.0,9.7(03),365.0,148.0,0.0,0.0,,14.2,7.0,2.0,18.0,0.0,16.2,0.0,17.9,21.2,0.0,1004.9(09),5.0,
2021-6,76,2.4(23),1,62.0,0.0,0.0,8.9,1023.0(05),,1016.5,1015.9,20.3,32.5(15),24.2,5.0,0.0,6,,0.0,23,59.0,,5.0,17.4(07),,194.0,0.0,0.0,,3.3,5.0,1.0,16.0,0.0,23.9,0.0,23.8,27.2,0.0,1006.5(20),1.0,
2021-7,76,2.1(14),2,64.0,0.0,0.0,9.9,1023.6(08),,1014.6,1014.0,21.8,30.5(22),23.9,6.0,0.0,11,,0.0,18,67.0,,1.0,18.3(13),,223.0,0.0,0.0,,2.1,2.0,0.0,18.0,0.0,26.4,0.0,25.3,28.7,0.0,1007.7(24),1.0,
2021-8,76,6.3(30),2,66.0,0.0,0.0,7.3,1020.9(13),1.0,1015.4,1014.8,22.2,32.5(13),25.4,6.0,0.0,5,09/16.1(04),0.0,24,53.0,0.0,3.0,19.4(26),334.0,223.0,0.0,0.0,,8.7,6.0,0.0,16.0,0.0,25.0,0.0,25.5,28.8,0.0,1004.6(07),2.0,
2021-9,76,11.8(20),4,71.0,0.0,0.0,6.1,1025.6(29),,1017.3,1016.7,20.2,29.6(08),24.3,0.0,0.0,2,,1.0,24,49.0,,12.0,16.7(21),,218.0,0.0,0.0,,37.5,13.0,6.0,17.0,0.0,23.0,0.0,23.8,27.4,0.0,1009.9(25),7.0,
2022-10,76,35.2(07),3,76.0,0.0,0.0,6.0,1027.4(06),,1020.4,1019.8,17.4,27.0(24),20.4,0.0,0.0,5,,1.0,23,54.0,,2.0,12.7(01),,194.0,1.0,0.0,,35.9,2.0,0.0,14.0,0.0,20.8,0.0,21.2,24.8,0.0,1012.8(21),1.0,
2022-11,76,23.0(09),2,68.0,0.0,0.0,3.8,1028.8(11),,1016.6,1016.0,12.1,24.9(01),17.3,0.0,0.0,3,,1.0,25,38.0,,5.0,6.2(20),,128.0,0.0,0.0,,29.3,7.0,1.0,15.0,0.0,15.0,0.0,16.2,20.2,0.0,1001.2(21),3.0,
2022-12,76,13.8(08),4,76.0,0.0,1.0,3.1,1030.8(27),,1015.3,1014.7,8.5,21.4(23),12.9,0.0,0.0,3,,1.0,24,33.0,,10.0,3.7(03),,113.0,0.0,0.0,,26.9,11.0,0.0,13.0,0.0,9.8,0.0,12.6,16.6,0.0,995.1(15),4.0,
2022-13,76,45.9(17/ago),51,,1.0,4.0,6.6,1034.9(13/ene),,1017.6,1017.0,,,,,0.0,86,,12.0,228,52.0,,68.0,,,158.0,2.0,0.0,,331.8,76.0,19.0,16.0,,,0.0,,,0.0,995.1(15/dic),34.0,
2022-1,76,13.9(04),3,67.0,0.0,1.0,4.6,1034.9(13),,1025.7,1025.1,4.5,18.5(04),9.8,0.0,0.0,18,,1.0,10,48.0,,3.0,1.3(15),,83.0,0.0,0.0,,14.2,3.0,1.0,14.0,0.0,11.4,0.0,9.5,14.5,0.0,1003.2(04),1.0,
2022-2,76,4.4(12),5,69.0,0.0,1.0,5.7,1033.0(08),,1023.9,1023.3,7.6,20.8(21),9.8,0.0,0.0,8,,0.0,15,53.0,,4.0,4.9(10),,99.0,0.0,0.0,,4.7,4.0,0.0,14.0,0.0,13.2,0.0,12.0,16.3,0.0,1011.4(14),1.0,
2022-3,76,19.7(11),19,73.0,0.0,0.0,2.7,1029.4(22),8.0,1019.5,1018.9,10.0,20.3(27),13.7,0.0,0.0,0,07/21.1(14),2.0,12,22.0,0.0,15.0,6.4(08),513.0,110.0,0.0,0.0,,62.4,18.0,0.0,22.0,0.0,12.7,0.0,13.0,15.9,0.0,997.8(31),9.0,
2022-4,76,12.7(21),7,,0.0,0.0,7.2,1023.6(29),,1013.1,1012.5,,,,,0.0,4,,1.0,19,54.0,,7.0,,,111.0,0.0,0.0,,26.6,8.0,2.0,20.0,,,0.0,,,0.0,995.8(23),3.0,
2022-5,76,24.2(24),3,62.0,0.0,0.0,9.6,1025.0(20),,1017.0,1016.5,16.6,29.3(28),20.0,0.0,0.0,7,,1.0,21,66.0,,3.0,12.4(06),,161.0,0.0,0.0,,26.2,3.0,1.0,15.0,0.0,20.7,0.0,20.5,24.3,0.0,1004.4(30),2.0,
2022-6,76,3.8(21),2,65.0,0.0,1.0,9.9,1021.4(11),,1014.8,1014.3,21.3,32.9(17),24.2,7.0,0.0,11,,0.0,17,66.0,,3.0,18.2(01),,216.0,0.0,0.0,,4.5,4.0,1.0,16.0,0.0,24.4,0.0,24.8,28.2,0.0,1007.4(22),1.0,
2022-7,76,2.1(05),1,60.0,0.0,0.0,10.3,1022.1(08),1.0,1017.4,1016.8,23.4,33.3(15),25.1,24.0,0.0,17,24/23.3(22),0.0,13,69.0,0.0,4.0,20.0(02),312.0,230.0,0.0,0.0,,3.7,4.0,4.0,15.0,0.0,26.2,0.0,27.0,30.6,0.0,1010.6(27),1.0,
2022-8,76,45.9(17),0,64.0,1.0,0.0,9.7,1018.6(19),2.0,1013.7,1013.1,23.1,34.6(14),26.7,28.0,0.0,9,07/18.1(05),3.0,22,70.0,0.0,8.0,18.2(19),356.0,246.0,1.0,0.0,,82.3,8.0,6.0,16.0,0.0,27.5,0.0,27.3,31.5,0.0,1005.3(14),7.0,
2022-9,76,13.7(23),2,63.0,0.0,0.0,6.9,1019.7(10),,1013.4,1012.9,20.2,32.8(13),25.0,7.0,0.0,1,,1.0,27,55.0,,4.0,14.5(30),,200.0,0.0,0.0,,15.1,4.0,3.0,16.0,0.0,23.2,0.0,24.0,27.8,0.0,1000.4(29),1.0,
