fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,np_100,n_nub,p_sol,np_001,ta_min,w_rec,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,nw_55,w_racha,nw_91,ts_20,ts_10,ts_50
2020-7,1505,0.2(08),,72.0,0.0,7.0,8.9,973.6(03),1018.5,967.6,13.0,36.7(30),16.2,6.0,0.0,,0.0,,59.0,2.0,4.8(03),169.0,164.0,0.0,3.0,843.0,0.4,10.0,1.0,8.0,0.0,18.6,0.0,19.4,25.7,0.0,959.6(30),0.0,0.0,06/12.2(14),0.0,,,
2020-8,1505,20.2(17),,73.0,0.0,8.0,7.1,974.2(22),1016.3,965.4,13.0,36.3(06),17.2,4.0,0.0,,4.0,,51.0,11.0,5.1(31),141.0,163.0,0.0,2.0,765.0,76.9,15.0,1.0,7.0,0.0,17.3,0.0,19.2,25.3,0.0,954.3(19),9.0,0.0,25/14.7(19),0.0,,,
2020-9,1505,14.6(17),,76.0,0.0,13.0,7.2,976.4(25),1018.3,966.9,10.9,34.1(13),15.2,3.0,0.0,,2.0,,58.0,10.0,2.5(28),131.0,150.0,0.0,6.0,642.0,46.8,12.0,3.0,6.0,0.0,15.3,0.0,17.5,24.0,0.0,956.8(17),7.0,0.0,06/12.2(06),0.0,,,
2021-10,1505,35.6(02),12.0,81.0,,,5.3,975.0(06),1019.2,967.0,7.8,26.8(19),14.3,0.0,8.0,7.0,4.0,12.0,48.0,18.0,2.3(27),134.0,129.0,1.0,0.0,,105.8,,,6.0,0.0,13.1,,13.8,19.8,0.0,944.5(29),12.0,1.0,22/17.2(20),0.0,15.7,,
2021-11,1505,17.6(22),10.0,87.0,,,4.0,979.2(06),1021.7,968.2,3.0,18.5(08),7.9,0.0,5.0,5.0,3.0,15.0,41.0,15.0,-1.7(19),112.0,94.0,0.0,0.0,,90.0,,,5.0,3.0,6.9,,7.9,12.7,0.0,956.0(02),13.0,0.0,36/13.3(27),0.0,10.6,,
2021-12,1505,,13.0,87.0,,,2.6,975.1(14),1020.3,967.1,4.3,20.9(31),11.5,0.0,2.0,4.0,,13.0,29.0,,-3.2(18),161.0,100.0,,0.0,,,,,7.0,6.0,5.4,,8.7,13.1,0.0,949.7(25),,1.0,21/16.7(27),0.0,8.8,,
2021-13,1505,,,78.0,,,5.4,,,,7.0,33.7(05/sep),16.8,11.0,,,,,43.0,,-4.9(07/ene),151.0,118.0,,,,,,,7.0,38.0,1.3,,12.5,17.9,,,,11.0,25/18.6(21/ene),0.0,14.1,,
2021-1,1505,40.0(21),,87.0,,,2.1,979.9(13),1019.1,965.3,2.4,16.1(28),12.1,0.0,0.0,,6.0,,22.0,19.0,-4.9(07),186.0,84.0,1.0,7.0,,141.2,,,8.0,14.0,1.3,,5.8,9.1,0.0,945.8(20),12.0,3.0,25/18.6(21),0.0,6.7,,
2021-2,1505,33.6(20),,78.0,,,3.6,978.1(25),1015.3,962.5,5.7,20.8(15),12.0,0.0,,,7.0,,34.0,18.0,-1.2(07),235.0,93.0,1.0,,,175.8,,,11.0,3.0,7.7,,9.6,13.5,,942.5(09),16.0,4.0,21/17.8(20),0.0,9.2,,
2021-3,1505,8.0(11),,75.0,,,6.2,977.3(14),1024.0,970.7,2.1,27.8(31),7.3,0.0,,,0.0,,52.0,12.0,-2.6(21),146.0,88.0,0.0,,,23.6,,,7.0,8.0,8.8,,8.9,15.6,,958.9(31),5.0,0.0,99/12.2(11),0.0,9.7,,
2021-4,1505,15.6(01),,74.0,,,6.3,972.0(12),1015.6,963.2,5.0,22.7(24),11.2,0.0,,,4.0,,47.0,12.0,-1.6(17),131.0,100.0,0.0,,,91.6,,,6.0,3.0,9.7,,11.3,17.6,,954.5(26),9.0,0.0,06/12.5(06),0.0,12.9,,
2021-5,1505,10.0(10),,70.0,,,7.2,976.1(25),1017.6,965.6,6.5,30.1(31),12.3,1.0,,,1.0,,49.0,14.0,-0.7(02),173.0,111.0,0.0,,,49.6,,,9.0,1.0,11.6,,12.9,19.2,,948.6(09),11.0,1.0,26/15.6(09),0.0,15.1,,
2021-6,1505,21.2(18),,77.0,,,6.8,973.9(04),1018.3,966.7,10.7,30.9(13),16.0,1.0,,,4.0,,45.0,13.0,2.6(04),149.0,146.0,0.0,,,83.0,,,7.0,0.0,13.4,,16.0,21.3,,954.4(20),10.0,0.0,26/10.6(01),0.0,18.7,,
2021-7,1505,8.0(24),,74.0,,,7.1,,,,12.2,32.4(18),16.0,3.0,,,0.0,,47.0,11.0,6.8(08),134.0,157.0,0.0,,,14.0,,,7.0,0.0,18.5,,18.2,24.1,,,3.0,1.0,24/15.3(05),0.0,20.4,,
2021-8,1505,4.2(01),,72.0,,,8.0,974.8(16),1017.5,966.4,12.5,31.6(26),16.1,3.0,,,0.0,,58.0,6.0,7.6(08),139.0,161.0,0.0,,,11.8,,,7.0,0.0,21.3,,19.1,25.6,,958.8(07),4.0,0.0,26/11.7(05),0.0,21.4,,
2021-9,1505,15.0(15),12.0,77.0,0.0,13.0,5.4,977.7(29),1018.0,966.6,11.4,33.7(05),16.8,3.0,4.0,0.0,1.0,18.0,43.0,15.0,6.4(19),116.0,151.0,0.0,0.0,,51.4,15.0,1.0,5.0,0.0,17.9,0.0,17.3,23.1,0.0,957.7(14),8.0,0.0,06/12.2(22),0.0,19.4,,
2022-10,1505,53.0(16),11.0,78.0,,,4.9,976.1(05),1016.4,964.8,11.5,29.5(03),17.0,0.0,0.0,2.0,8.0,18.0,44.0,19.0,5.5(05),179.0,142.0,1.0,0.0,,199.2,,,8.0,0.0,15.4,,16.3,21.1,0.0,949.9(23),15.0,4.0,18/16.9(28),0.0,16.9,,
2022-11,1505,19.6(22),16.0,84.0,,,3.5,975.9(25),1018.3,965.6,6.6,20.0(11),11.8,0.0,1.0,2.0,5.0,12.0,35.0,23.0,-0.3(05),178.0,110.0,0.0,0.0,,140.6,,,8.0,1.0,9.4,,10.9,15.1,0.0,951.4(16),19.0,1.0,24/15.3(07),0.0,12.3,,
2022-12,1505,48.8(19),22.0,87.0,,,1.8,977.9(27),1012.8,960.1,5.7,17.3(31),12.7,0.0,2.0,1.0,5.0,8.0,20.0,22.0,-3.3(04),189.0,106.0,2.0,0.0,,186.6,,,8.0,5.0,5.8,,9.3,12.9,0.0,943.5(12),14.0,4.0,22/17.8(31),0.0,9.9,,
2022-13,1505,53.0(16/oct),159.0,,,,,,,,,,,,29.0,34.0,29.0,169.0,,165.0,,,,4.0,0.0,,928.8,,,,,,,,,0.0,,115.0,,,,14.6,,
2022-1,1505,13.0(04),5.0,82.0,0.0,14.0,4.9,983.1(31),1029.2,975.0,0.7,21.3(01),13.1,0.0,2.0,8.0,1.0,18.0,52.0,12.0,-5.5(29),122.0,80.0,0.0,0.0,,37.2,6.0,0.0,5.0,17.0,8.4,4.0,6.5,12.2,0.0,955.4(04),6.0,1.0,23/15.8(03),0.0,6.8,,
2022-2,1505,10.6(13),10.0,78.0,,,5.1,983.3(01),1026.8,973.2,1.6,20.1(23),8.1,0.0,3.0,6.0,1.0,12.0,48.0,11.0,-2.7(06),130.0,87.0,0.0,0.0,,27.0,,,6.0,10.0,9.6,,7.9,14.3,0.0,956.2(13),6.0,1.0,22/15.3(13),0.0,7.6,,
2022-3,1505,16.4(10),18.0,76.0,,,4.5,977.2(17),1017.5,964.6,3.0,21.9(27),7.4,0.0,1.0,1.0,4.0,12.0,38.0,18.0,-3.2(07),148.0,91.0,0.0,0.0,,92.4,,,7.0,5.0,9.4,,9.0,14.9,0.0,953.8(11),11.0,0.0,20/14.7(12),0.0,9.5,,
2022-4,1505,37.0(22),13.0,72.0,,,6.2,974.7(29),1016.0,963.5,4.3,26.3(16),9.2,0.0,6.0,1.0,2.0,13.0,46.0,17.0,-3.4(05),154.0,96.0,1.0,0.0,,75.6,,,7.0,7.0,9.4,,10.8,17.2,0.0,941.5(22),9.0,1.0,24/15.6(07),0.0,12.0,,
2022-5,1505,15.4(31),11.0,73.0,,,7.4,975.8(25),1018.2,966.6,9.3,29.2(09),13.8,0.0,5.0,5.0,1.0,15.0,50.0,7.0,4.4(07),135.0,136.0,0.0,0.0,,29.8,,,7.0,0.0,14.5,,15.7,22.0,0.0,955.5(29),4.0,0.0,21/15.0(17),0.0,17.1,,
2022-6,1505,29.6(02),22.0,77.0,0.0,11.0,5.1,971.8(27),1016.7,965.3,11.6,32.4(14),16.3,3.0,2.0,0.0,2.0,8.0,33.0,16.0,5.4(26),129.0,158.0,0.0,0.0,,93.4,16.0,7.0,6.0,0.0,16.0,0.0,16.9,22.3,0.0,957.7(19),16.0,0.0,25/15.0(15),0.0,19.3,,
2022-7,1505,1.4(14),11.0,72.0,0.0,5.0,8.7,976.1(07),1018.7,968.0,13.9,38.7(17),17.6,10.0,3.0,6.0,0.0,14.0,58.0,2.0,6.5(01),149.0,181.0,0.0,0.0,,2.0,2.0,1.0,7.0,0.0,19.7,0.0,20.7,27.5,0.0,962.5(18),1.0,0.0,20/12.8(14),0.0,21.7,,
2022-8,1505,6.6(16),9.0,,,,,,,,,,,,2.0,0.0,0.0,22.0,,5.0,,,,0.0,0.0,,14.4,,,,,,,,,0.0,,4.0,,,,22.3,,
2022-9,1505,8.8(12),11.0,74.0,,,6.1,970.3(30),1015.6,964.3,11.1,33.5(11),16.2,2.0,2.0,2.0,0.0,17.0,49.0,13.0,5.2(26),130.0,146.0,0.0,0.0,,30.6,,,7.0,0.0,17.0,,17.2,23.3,0.0,950.2(13),10.0,0.0,22/14.2(05),0.0,19.5,,
